ID;Collection;Order;Family;Subfamily;Genus;Species;Subspecies;Author;
MFNB_Lep_Hesperiidae_D016;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Myscelus;orthrus;NULL;Hew.;
MFNB_Lep_Hesperiidae_D016;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Myscelus;phoronis;NULL;Hew.;
MFNB_Lep_Hesperiidae_D016;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Myscelus;Belti;NULL;Godm.;
MFNB_Lep_Hesperiidae_D016;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Myscelus;persela;NULL;Mab.;
MFNB_Lep_Hesperiidae_D016;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Myscelus;persela;caucanus;Stgr.;
MFNB_Lep_Hesperiidae_D017;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Myscelus;santhilarius;NULL;Latr.;
MFNB_Lep_Hesperiidae_D017;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Myscelus;epimachia;NULL;Herr.-Schäff.;
MFNB_Lep_Hesperiidae_D017;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Myscelus;epigona;NULL;Herr.-Schäff.;
MFNB_Lep_Hesperiidae_D017;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Myscelus;pegasus;NULL;Mab.;
MFNB_Lep_Hesperiidae_D017;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Myscelus;indet.;NULL;NULL;
MFNB_Lep_Hesperiidae_D017;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Azonax;typhaon;NULL;Hew.;
MFNB_Lep_Hesperiidae_D017;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Oxynetra;Felderi;NULL;Hopff.;
MFNB_Lep_Hesperiidae_D017;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Oxynetra;semihyania felderi;NULL;NULL;
MFNB_Lep_Hesperiidae_D017;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Oxynetra;semihyalina;NULL;Feld.;
MFNB_Lep_Hesperiidae_D017;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Oxynetra;Hopfferi;NULL;Staud.;
MFNB_Lep_Hesperiidae_D017;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Oxynetra;confusa;NULL;Mab.;
MFNB_Lep_Hesperiidae_D017;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Oxynetra;indet;NULL;NULL;
MFNB_Lep_Hesperiidae_D018;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Phocides;palaemon;NULL;Cramer;
MFNB_Lep_Hesperiidae_D018;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Phocides;spurius;NULL;Mabille;
MFNB_Lep_Hesperiidae_D018;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Phocides;oreades;NULL;Hewitson;
MFNB_Lep_Hesperiidae_D018;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Phocides;charonatis;NULL;Hewitson;
MFNB_Lep_Hesperiidae_D018;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Phocides;yokkara;NULL;Butler;
MFNB_Lep_Hesperiidae_D018;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Phocides;pialia;NULL;Hewitson;
MFNB_Lep_Hesperiidae_D018;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Phocides;lilea;NULL;Reakirt;
MFNB_Lep_Hesperiidae_D018;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Phocides;cruentus;NULL;Hübner;
MFNB_Lep_Hesperiidae_D018;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Phocides;tophana;NULL;Plötz;
MFNB_Lep_Hesperiidae_D019;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Phocides;distans;NULL;Herrich-Schäffer;
MFNB_Lep_Hesperiidae_D019;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Phocides;valgus;NULL;Mabille;
MFNB_Lep_Hesperiidae_D019;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Phocides;perillus;NULL;Mabille;
MFNB_Lep_Hesperiidae_D020;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Phocides;pygmalion;NULL;Cramer;
MFNB_Lep_Hesperiidae_D020;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Phocides;belus;NULL;Godman-Salvin;
MFNB_Lep_Hesperiidae_D020;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Phocides;termus;NULL;Mabille;
MFNB_Lep_Hesperiidae_D020;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Phocides;vida;NULL;Butler;
MFNB_Lep_Hesperiidae_D020;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Phocides;maximus;NULL;Mabille;
MFNB_Lep_Hesperiidae_D020;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Phocides;batabano;NULL;Lucas;
MFNB_Lep_Hesperiidae_D020;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Phocides;grandimacula;NULL;Mabille;
MFNB_Lep_Hesperiidae_D020;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Phocides;urania;NULL;Hewitson;
MFNB_Lep_Hesperiidae_D020;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Phocides;texana;NULL;Scudder;
MFNB_Lep_Hesperiidae_D020;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Phocides;lincea;NULL;H.S.;
MFNB_Lep_Hesperiidae_D021;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Tarsoctenus;plutia;NULL;Hewitson;
MFNB_Lep_Hesperiidae_D021;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Tarsoctenus;corytas;NULL;Cramer;
MFNB_Lep_Hesperiidae_D021;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Tarsoctenus;praecia;NULL;Hewitson;
MFNB_Lep_Hesperiidae_D021;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Tarsoctenus;papias;NULL;Hewitson;
MFNB_Lep_Hesperiidae_D021;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Tarsoctenus;gaudialis;NULL;Hewitson;
MFNB_Lep_Hesperiidae_D021;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Tarsoctenus;perissographus;NULL;Mabille;
MFNB_Lep_Hesperiidae_D021;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Tarsoctenus;indet.;NULL;NULL;
MFNB_Lep_Hesperiidae_D021;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;proteus;NULL;Linne;
MFNB_Lep_Hesperiidae_D021;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Polythrix;NULL;NULL;NULL;
MFNB_Lep_Hesperiidae_D021;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Hypocryptothrix;teutas;NULL;Hewitson;
MFNB_Lep_Hesperiidae_D022;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;proteus;proteoides;Plötz;
MFNB_Lep_Hesperiidae_D022;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;esmeraldus;NULL;Butler;
MFNB_Lep_Hesperiidae_D022;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;proteus;NULL;Linne;
MFNB_Lep_Hesperiidae_D022;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;cenis;NULL;Herrich-Schäffer;
MFNB_Lep_Hesperiidae_D022;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;athesis;NULL;Hewitson;
MFNB_Lep_Hesperiidae_D022;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;dorantes;NULL;Stoll;
MFNB_Lep_Hesperiidae_D022;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;esma;NULL;Evans;
MFNB_Lep_Hesperiidae_D023;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;santiago;NULL;Lucas;
MFNB_Lep_Hesperiidae_D023;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;dorantes;NULL;Stoll;
MFNB_Lep_Hesperiidae_D023;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;velinus;NULL;Plötz;
MFNB_Lep_Hesperiidae_D023;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;larius;NULL;Plötz;
MFNB_Lep_Hesperiidae_D023;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;keferstenii;NULL;Plötz;
MFNB_Lep_Hesperiidae_D023;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;retractus;NULL;Plötz;
MFNB_Lep_Hesperiidae_D023;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;athletes;NULL;Felder;
MFNB_Lep_Hesperiidae_D023;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;imdalatus;NULL;Hewitson;
MFNB_Lep_Hesperiidae_D023;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;galbula;NULL;Plötz;
MFNB_Lep_Hesperiidae_D023;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;procerus;NULL;Plötz;
MFNB_Lep_Hesperiidae_D023;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;aelius;NULL;Plötz;
MFNB_Lep_Hesperiidae_D023;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;concinnus;NULL;Mabille;
MFNB_Lep_Hesperiidae_D023;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;cinereus;NULL;Mabille-Vuillot;
MFNB_Lep_Hesperiidae_D024;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;myrto;NULL;Mabille;
MFNB_Lep_Hesperiidae_D024;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;stylites;NULL;Herrich-Schäffer;
MFNB_Lep_Hesperiidae_D024;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;callias;NULL;Mabille;
MFNB_Lep_Hesperiidae_D024;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;platowii;NULL;Plötz;
MFNB_Lep_Hesperiidae_D024;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;megacles;NULL;Mabille;
MFNB_Lep_Hesperiidae_D024;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;harpagus;NULL;Felder;
MFNB_Lep_Hesperiidae_D024;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;elongatus;NULL;Plötz;
MFNB_Lep_Hesperiidae_D024;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;talthybius;NULL;Mabille;
MFNB_Lep_Hesperiidae_D024;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;loxo;NULL;Mabille;
MFNB_Lep_Hesperiidae_D024;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;eurycles;NULL;Latreille;
MFNB_Lep_Hesperiidae_D025;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;eurycles;NULL;Latreille;
MFNB_Lep_Hesperiidae_D025;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;latipennis;NULL;Mabille-Vuillot;
MFNB_Lep_Hesperiidae_D025;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;chaleo;NULL;Hübner;
MFNB_Lep_Hesperiidae_D025;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;zalanthus;NULL;Plötz;
MFNB_Lep_Hesperiidae_D025;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;simplicius;NULL;Mabille;
MFNB_Lep_Hesperiidae_D025;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;procne;NULL;Plötz;
MFNB_Lep_Hesperiidae_D025;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;chales;NULL;Godman-Salvin;
MFNB_Lep_Hesperiidae_D025;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;trebia;NULL;Möschler;
MFNB_Lep_Hesperiidae_D025;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;albimargo;NULL;Mabille;
MFNB_Lep_Hesperiidae_D025;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;pilatus;NULL;Plötz;
MFNB_Lep_Hesperiidae_D026;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;nigricauda;NULL;Godman-Salvin;
MFNB_Lep_Hesperiidae_D026;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;leucogramma;NULL;Mabille;
MFNB_Lep_Hesperiidae_D026;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;doryssus;NULL;Swainson;
MFNB_Lep_Hesperiidae_D026;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;brachius;NULL;Hübner;
MFNB_Lep_Hesperiidae_D026;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;albicuspis;NULL;Herrich-Schäffer;
MFNB_Lep_Hesperiidae_D026;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;virescens;NULL;Mabille;
MFNB_Lep_Hesperiidae_D026;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;carmelita;NULL;Herrich-Schäffer;
MFNB_Lep_Hesperiidae_D026;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;clevas;NULL;Mabille;
MFNB_Lep_Hesperiidae_D026;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;piliger;NULL;Mabille;
MFNB_Lep_Hesperiidae_D026;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;orion;NULL;Cram.;
MFNB_Lep_Hesperiidae_D027;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;octomaculata;NULL;Sepp.;
MFNB_Lep_Hesperiidae_D027;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;eudoxus;NULL;Cramer;
MFNB_Lep_Hesperiidae_D027;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;auginus;NULL;Herrich-Schäffer;
MFNB_Lep_Hesperiidae_D027;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;auginulus;NULL;Godman-Salvin;
MFNB_Lep_Hesperiidae_D027;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;alciphron;NULL;Godman-Salvin;
MFNB_Lep_Hesperiidae_D027;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;minvanes;NULL;Williams;
MFNB_Lep_Hesperiidae_D027;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;asine;NULL;Hewitson;
MFNB_Lep_Hesperiidae_D027;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;roma;NULL;Evans;
MFNB_Lep_Hesperiidae_D027;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;miltas;NULL;Godman-Salvin;
MFNB_Lep_Hesperiidae_D027;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;gyges;NULL;Evans;
MFNB_Lep_Hesperiidae_D027;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;hirtius;NULL;Butler;
MFNB_Lep_Hesperiidae_D027;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;ceculus;NULL;Herrich-Schäffer;
MFNB_Lep_Hesperiidae_D027;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;lindora;NULL;Butler;
MFNB_Lep_Hesperiidae_D027;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;obscurus;NULL;Hewitson;
MFNB_Lep_Hesperiidae_D027;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;decurtatus;NULL;Herrich-Schäffer;
MFNB_Lep_Hesperiidae_D027;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;decussatus;NULL;Menetriès;
MFNB_Lep_Hesperiidae_D029;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Aguna;metophis;NULL;Latreille;
MFNB_Lep_Hesperiidae_D029;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Aguna;cholus;NULL;Plötz;
MFNB_Lep_Hesperiidae_D029;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Aguna;ganna;NULL;Moschler;
MFNB_Lep_Hesperiidae_D029;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Aguna;coelus;NULL;Cramer;
MFNB_Lep_Hesperiidae_D029;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Aguna;asander;NULL;Hewitson;
MFNB_Lep_Hesperiidae_D029;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Aguna;panthius;NULL;Herrich-Schäffer;
MFNB_Lep_Hesperiidae_D029;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Aguna;scheba;NULL;Plötz;
MFNB_Lep_Hesperiidae_D029;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Aguna;arsaces;NULL;Mabille;
MFNB_Lep_Hesperiidae_D029;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Aguna;euthymides;NULL;Plötz;
MFNB_Lep_Hesperiidae_D029;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Aguna;gideon;NULL;Plötz;
MFNB_Lep_Hesperiidae_D029;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Chioides;albofasciatus;NULL;Hewitson;
MFNB_Lep_Hesperiidae_D029;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Chioides;jethyra;NULL;Butler;
MFNB_Lep_Hesperiidae_D029;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Chioides;zilpa;NULL;Butler;
MFNB_Lep_Hesperiidae_D030;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Chioides;catillus;NULL;Cramer;
MFNB_Lep_Hesperiidae_D030;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Chioides;tarchon;NULL;Hübner;
MFNB_Lep_Hesperiidae_D030;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Chioides;ixion;NULL;Plötz;
MFNB_Lep_Hesperiidae_D030;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Zestusa;staudingeri;NULL;Mabille;
MFNB_Lep_Hesperiidae_D030;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Zestusa;staudingeri;NULL;Mabille;
MFNB_Lep_Hesperiidae_D030;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Zestusa;dorus;NULL;Edwards;
MFNB_Lep_Hesperiidae_D030;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Zestusa;elwesi;NULL;Godman-Salvin;
MFNB_Lep_Hesperiidae_D030;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Codatractus;imalena;NULL;Butler;
MFNB_Lep_Hesperiidae_D017a;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopygopsis;socrates;NULL;Menetries;
MFNB_Lep_Hesperiidae_D017a;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopygopsis;orasus;NULL;Druce;
MFNB_Lep_Hesperiidae_D017a;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopygopsis;tenebricosa;NULL;Hewitson;
MFNB_Lep_Hesperiidae_D017a;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopygopsis;agaricon;NULL;H.H. Druce;
MFNB_Lep_Hesperiidae_D017a;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopygopsis;cleanthes;NULL;Latreille;
MFNB_Lep_Hesperiidae_D017a;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopygopsis;romula;NULL;Druce;
MFNB_Lep_Hesperiidae_D017a;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopygopsis;telmela;NULL;Hewitson;
MFNB_Lep_Hesperiidae_D017a;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopygopsis;apicalis;NULL;Herrichs-Schäffer;
MFNB_Lep_Hesperiidae_D017a;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopygopsis;xanthothrix;NULL;Mabille;
MFNB_Lep_Hesperiidae_D021a;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;aurunce;NULL;Hewitson;
MFNB_Lep_Hesperiidae_D021a;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Mnestheus;diana;NULL;Plötz;
MFNB_Lep_Hesperiidae_D021a;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;claxon;NULL;Evans;
MFNB_Lep_Hesperiidae_D021a;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Eudamus;proteus;NULL;Linne;
MFNB_Lep_Hesperiidae_D031;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Codatractus;bryaxis;NULL;Hewitson;
MFNB_Lep_Hesperiidae_D031;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Codatractus;cyda;NULL;Godman-Salvin;
MFNB_Lep_Hesperiidae_D031;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Codatractus;melon;NULL;Godman-Salvin;
MFNB_Lep_Hesperiidae_D031;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Codatractus;alcaeus;NULL;Hewitson;
MFNB_Lep_Hesperiidae_D031;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Epargyreus;tityrus;NULL;Fabricius;
MFNB_Lep_Hesperiidae_D031;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Epargyreus;exadeus;NULL;Cramer;
MFNB_Lep_Hesperiidae_D032;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Epargyreus;clavicornis;NULL;Herrich-Schäffer;
MFNB_Lep_Hesperiidae_D032;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Epargyreus;pseudexadeus;NULL;Doubleday-Hewitson;
MFNB_Lep_Hesperiidae_D032;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Epargyreus;maysi;NULL;Lucas;
MFNB_Lep_Hesperiidae_D032;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Epargyreus;antaeus;NULL;Hewitson;
MFNB_Lep_Hesperiidae_D032;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Epargyreus;gaumeri;NULL;Godman-Salvin;
MFNB_Lep_Hesperiidae_D032;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Epargyreus;zestos;NULL;Hübner;
MFNB_Lep_Hesperiidae_D032;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Epargyreus;enispe;NULL;Hewitson;
MFNB_Lep_Hesperiidae_D032;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Epargyreus;barisses;NULL;Hewitson;
MFNB_Lep_Hesperiidae_D033;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Epargyreus;indet.;busiris;Mabille;
MFNB_Lep_Hesperiidae_D033;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Epargyreus;indet.;tuolus;Mabille;
MFNB_Lep_Hesperiidae_D033;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Proteides;idas;NULL;Cramer;
MFNB_Lep_Hesperiidae_D033;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Proteides;san-antonio;NULL;Lucas;
MFNB_Lep_Hesperiidae_D033;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Proteides;gundlachi;NULL;Plötz;
MFNB_Lep_Hesperiidae_D033;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Chrysoplectrum;otriades;NULL;Hewitson;
MFNB_Lep_Hesperiidae_D033;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Chrysoplectrum;bahiana;NULL;Herrich-Schäffer;
MFNB_Lep_Hesperiidae_D033;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Chrysoplectrum;perniciosum;NULL;Herrich-Schäffer;
MFNB_Lep_Hesperiidae_D033;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Chrysoplectrum;eudicus;NULL;Mabille;
MFNB_Lep_Hesperiidae_D034;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Acolastus;lividus;NULL;Hbn.;
MFNB_Lep_Hesperiidae_D034;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Acolastus;myntas;NULL;Fabricius;
MFNB_Lep_Hesperiidae_D034;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Acolastus;histrio;NULL;Roeber;
MFNB_Lep_Hesperiidae_D034;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telegonus;talus;NULL;Cramer;
MFNB_Lep_Hesperiidae_D034;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telegonus;brevicauda;NULL;Plötz;
MFNB_Lep_Hesperiidae_D034;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telegonus;fulgerator;NULL;Walch;
MFNB_Lep_Hesperiidae_D035;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Telegonus;fulgerator;NULL;Walch;
